HRA01978,SF,,HRA01943,SF,,,AS16033,SF,,GEX01383,SF,,FP05740,SF,,C2495,TF,,HC902669,FF,,KMS242,FF,,C2704,FF,,C2109,FF,,,KMSD2287,FF,,HRA01924,SF,,,GEX01294,FF,,FP05815,FF,,FP05807,FF,,HC902481,SF,,C2704,FF,,,HRA02010,FF,,FP05766,SF,,C2856,FF,,C2216,FF,,HC902669,FF,,HRA02148,FF,,AS16064,FF,,FP05404,FF
AS16154,SF,,KMSD2073,SF,,,FP05777,SF,,FP05536,SF,,FP05672,SF,,KMSD2215,TF,,FP05658,FF,,AS16002,FF,,C2641,FF,,AS0013,FF,,,KMSD2312,FF,,HRA01918,SF,,,C2638,FF,,C2847,FF,,C2840,FF,,GEX01589,SF,,C2842,FF,,,HRA01702,FF,,AS16113,SF,,C2847,FF,,C2830,FF,,NAPS113,FF,,C2216,FF,,KMSD2302,FF,,kmsd2188,FF
AS16153,SF,,GEX01510,SF,,,FP05794,SF,,FP05529,SF,,KMSD2277,SF,,HRA02013,TF,,HRA01707,FF,,HRA01787,FF,,C2849,FF,,kmsd1904,FF,,,KMSD2301,FF,,HRA01978,SF,,,GEX01514,FF,,KMSD2301,FF,,GEX01541,FF,,GEX01588,SF,,KMSD2304,FF,,,HRA01966,FF,,GEX01581,SF,,KMSD2302,FF,,hra02122,FF,,HRA02038,FF,,KMSD2120,FF,,GEX01549,FF,,GEX01568,FF
AS0033,SF,,HRA02080,SF,,,FP05536,SF,,AS16133,SF,,FP05792,SF,,FP04250,TF,,HRA0278,FF,,KMSD142,FF,,AS0033,FF,,FP04220,FF,,,KMSD2302,FF,,HRA02068,SF,,,KMS242,FF,,KMSD2302,FF,,C2216,FF,,GEX01587,SF,,GEX01550,FF,,,NAPS113,FF,,KMSD1645,SF,,FP05829,FF,,C2856,FF,,HRA01992,FF,,C2842,FF,,FP05820,FF,,GEX01490,FF
FP05670,SF,,GEX01533,SF,,,FP05529,SF,,HC903634,SF,,HRA01934,SF,,C2576,TF,,C2438,FF,,C2812,FF,,KMSD2327,FF,,FP05414,FF,,,C2856,FF,,FP05871,SF,,,KMSD2261,FF,,HRA02112,FF,,C2833,FF,,FP05878,SF,,FP05817,FF,,,FP05852,FF,,GEX01441,SF,,C2830,FF,,KMSD2301,FF,,kmsd2173,FF,,GEX01541,FF,,HC902193,FF,,FP05856,FF
NAPS150,SF,,fp05706,SF,,,FP05765,SF,,KMSD2075,SF,,GEX01107,SF,,KMSD1942,TF,,FP05827,FF,,HRA0257,FF,,KMSD2068,FF,,C2438,FF,,,AS16061,FF,,HRA02149,SF,,,GEX01464,FF,,AS16085,FF,,C2834,FF,,AS16154,SF,,C2833,FF,,,HRA02117,FF,,FP05765,SF,,AS16169,FF,,KMSD2302,FF,,FP05658,FF,,C2840,FF,,KMSD2301,FF,,GEX01571,FF
C2513,SF,,HRA01978,SF,,,C2782,SF,,gex01461,SF,,KMSD1733,SF,,AS15780,TF,,Gex01187,FF,,AS0013,FF,,C2839,FF,,FP03537,FF,,,AS16063,FF,,AS16117,SF,,,KMSD2184,FF,,AS16061,FF,,KMSD1797,FF,,AS16153,SF,,HRA01846,FF,,,FP05846,FF,,FP05877,SF,,HRA01846,FF,,AS16063,FF,,Gex01187,FF,,C2841,FF,,GEX01603,FF,,FP05281,FF
C2637,SF,,HRA02068,SF,,,AS16152,SF,,KMSD1733,SF,,FP05536,SF,,KMSD2146,TF,,KMSD2243,FF,,HRA02092,FF,,KMSD2303,FF,,HC902046,FF,,,FP05831,FF,,FP05873,SF,,,Kmsd2132,FF,,GEX01549,FF,,GEX01556,FF,,AS16116,SF,,C2845,FF,,,HRA02139,FF,,HRA01924,SF,,FP05815,FF,,FP05821,FF,,kmsd1904,FF,,FP05807,FF,,HRA02148,FF,,HRA02010,FF
C2636,SF,,FP05684,SF,,,HRA01913,SF,,HRA01985,SF,,FP05529,SF,,KMSD2143,TF,,HRA01702,FF,,AS16063,FF,,HRA01853,FF,,KMSD2261,FF,,,HRA02121,FF,,FP05771,SF,,,HRA02026,FF,,KMSD2287,FF,,FP05820,FF,,HRA01989,SF,,C2844,FF,,,FP05815,FF,,KMSD1932,SF,,C2833,FF,,KMSD2330,FF,,GEX01490,FF,,KMSD2330,FF,,FP05817,FF,,HRA02154,FF
AS15639,SF,,KMSD2221,SF,,,FP01598,SF,,C2636,SF,,HRA01899,SF,,HRA02094,TF,,HRA02009,FF,,FP05821,FF,,FP05700,FF,,KMSD2184,FF,,,FP05820,FF,,KMSD2297,SF,,,KMSD2014,FF,,FP05829,FF,,FP05831,FF,,C2821,SF,,KMSD1797,FF,,,FP05806,FF,,FP05794,SF,,hra02122,FF,,GEX01541,FF,,KMSD2346,FF,,C2844,FF,,C2845,FF,,KMSD2319,FF
C2747,SF,,FP05672,SF,,,FP05657,SF,,HRA02176,SF,,FP05776,SF,,AS15980,TF,,C543,FF,,HRA02074,FF,,C2807,FF,,HRA01702,FF,,,GEX01477,FF,,HRA01989,SF,,,C2702,FF,,AS16169,FF,,C2856,FF,,HRA02147,SF,,C2841,FF,,,C2807,FF,,AS15649,SF,,FP05817,FF,,C2840,FF,,HRA01853,FF,,AS15926,FF,,C2840,FF,,C543,FF
FP05793,SF,,Gex01199,SF,,,HRA02103,SF,,KMSD2042,SF,,NAPS150,SF,,AS15981,TF,,FP05559,FF,,GEX01158,FF,,KMSD2331,FF,,FP05404,FF,,,GEX01543,FF,,GEX01481,SF,,,HRA0278,FF,,KMSD2312,FF,,GEX01477,FF,,GEX01582,SF,,C2216,FF,,,AS16064,FF,,KMSD1731,SF,,C2845,FF,,C2841,FF,,C2109,FF,,C2845,FF,,KMSD2330,FF,,KMSD2186,FF
FP05676,SF,,HC902457,SF,,,C2828,SF,,FP05657,SF,,GEX01542,SF,,AS15216,TF,,HRA01704,FF,,GEX01381,FF,,KMSD2329,FF,,KMSD85,FF,,,KMSD2330,FF,,KMSD2236,SF,,,KMSD527,FF,,C2841,FF,,C2830,FF,,HRA01231,SF,,KMSD2266,FF,,,FP05829,FF,,FP05672,SF,,C2844,FF,,FP05807,FF,,KMSD2186,FF,,KMSD2326,FF,,KMSD2326,FF,,Gex01187,FF
KMSD1731,SF,,C2831,SF,,,FP05782,SF,,FP05660,SF,,AS16146,SF,,GEX01428,TF,,KMSD1712,FF,,KMSD177,FF,,KMSD2328,FF,,HRA02117,FF,,,GEX01540,FF,,KMSD1801,SF,,,HRA0739,FF,,AS15250,FF,,C2803,FF,,FP05875,SF,,KMSD2326,FF,,,GEX01550,FF,,HRA01293,SF,,FP05820,FF,,GEX01547,FF,,kmsd2188,FF,,NAPS113,FF,,KMSD2120,FF,,HRA02139,FF
AS15649,SF,,GEX01451,SF,,,KMSD1731,SF,,C2637,SF,,AS16144,SF,,AS15963,TF,,hra0792,SF,,KMSD2158,FF,,C2852,FF,,KMSD2186,FF,,,GEX01541,FF,,KMSD1996,SF,,,C2863,FF,,C2833,FF,,C2810,FF,,HRA01985,SF,,GEX01547,FF,,,AS16169,FF,,FP05796,SF,,C2839,FF,,GEX01556,FF,,FP05700,FF,,HC903783,TRC,,C2841,FF,,HRA01704,FF
KMSD2059,SF,,GEX01450,SF,,,KMSD2063,SF,,C2331,SF,,HRA01978,SF,,GEX01497,TF,,HRA02081,SF,,FP05281,FF,,KMSD2301,FF,,KMSD1795,FF,,,FP05807,FF,,GEX01315,SF,,,FP05650,FF,,C2834,FF,,C2829,FF,,HRA01293,SF,,C2839,FF,,,AS16061,FF,,KMSD2170,SF,,C2842,FF,,AS16064,FF,,AS15993,FF,,KMSD1933,TRC,,HRA02056,FF,,HC902213,FF
KMSD1932,SF,,GEX01441,SF,,,C2799,SF,,KMSD2027,SF,,HRA02068,SF,,KMSD2148,TF,,KMSD2153,SF,,C2810,FF,,C2847,FF,,KMSD2118,FF,,,FP05821,FF,,GEX01399,SF,,,HRA02138,FF,,AS16063,FF,,FP05826,FF,,AS16144,SF,,AS16063,FF,,,C2840,FF,,HRA02052,SF,,KMSD2304,FF,,FP05820,FF,,KMSD1810,FF,,FP05866,TRC,,C570,KIT,,KMSD1810,FF
HRA01981,SF,,FP05798,SF,,,HRA02105,SF,,KMSD1947,SF,,HRA01231,SF,,KMSD1383,TF,,GEX01498,SF,,HRA02126,FF,,KMSD2120,FF,,KMSD2336,FF,,,FP05826,FF,,HRA01231,SF,,,AS0013,FF,,FP05808,FF,,C2841,FF,,C2740,SF,,AS16064,FF,,,C2841,FF,,GEX01483,SF,,KMSD1797,FF,,C2844,FF,,HRA02152,FF,,HRA01837,TRC,,C015,KIT,,HC902038,M/C
HRA01293,SF,,GEX01245,SF,,,HRA02093,SF,,GEX01293,SF,,AS15840,SF,,KMSD1677,TF,,FP05771,SF,,HRA02124,FF,,AS15250,FF,,FP05658,FF,,,C2834,FF,,fp05660,SF,,,HRA0257,FF,,FP05819,FF,,C2844,FF,,GEX01422,SF,,HRA02148,FF,,,C2844,FF,,HRA01438,SF,,C2216,FF,,FP05806,FF,,HRA02154,FF,,GEX01490,FF,,KMSD37,KIT,,KMSD2190,M/C
FP05657,SF,,FP05797,SF,,,KMSD2073,SF,,FP04215,SF,,KMSD2185,SF,,HRA01279,TF,,HRA01850,SF,,HRA02125,FF,,C2842,FF,,GEX01414,FF,,,C2845,FF,,HC902384,SF,,,AS16045,FF,,HRA02121,FF,,C2845,FF,,FP01662,SF,,GEX01568,FF,,,C2856,FF,,FP05789,SF,,HRA02148,FF,,KMSD2326,FF,,FP02998,FF,,HC902038,M/C,,KMSD2251,KIT,,AS15328,M/C
KMSD2027,SF,,FP05740,SF,,,HRA01943,SF,,NAPS150,SF,,HRA02105,SF,,C2757,TF,,hc902269,SF,,C2704,FF,,KMSD2330,FF,,GEX01564,FF,,,C2844,FF,,C732,SF,,,KMSD142,FF,,FP05831,FF,,FP05817,FF,,FP01574,SF,,HC903783,TRC,,,hra2122,FF,,AS15733,SF,,GEX01547,FF,,HRA02152,FF,,GEX01584,FF,,KMSD2190,M/C,,FP05822,KIT,,HRA01468,M/C
KMSD2042,SF,,FP05795,SF,,,gex01461,SF,,KMSD2219,SF,,AS15733,SF,,GEX01465,TF,,FP05601,SF,,C2702,FF,,C2856,FF,,GEX01567,FF,,,GEX01556,FF,,AS0717,SF,,,HRA02092,FF,,GEX01550,FF,,as0033,FF,,FP05536,SF,,GEX01572,FF,,,FP05821,FF,,FP05875,SF,,GEX01556,FF,,FP05601,SF,,GEX01583,FF,,C2578,M/C,,KMSD2360,KIT,,FP01014,M/C
HRA02052,SF,,HRA01671,SF,,,KMSD2277,SF,,AS16057,SF,,AS15737,SF,,FP05409,TF,,GEX01499,SF,,HRA02127,FF,,GEX01547,FF,,C2863,FF,,,KMSD1712,FF,,C2802,SF,,,KMSD1240,FF,,KMSD1797,FF,,FP05715,FF,,FP05529,SF,,HC902009,TF,,,AS16063,FF,,GEX01548,SF,,KMSD2266,FF,,HRA01708,SF,,C570,KIT,,HRA01244,M/C,,GEX01468,KIT,,AS16036,M/C
GEX01521,SF,,GEX01207,SF,,,GEX01364,SF,,FP05670,SF,,GEX01530,SF,,HRA01947,TF,,GEX01383,SF,,c2701,FF,,KMSD2304,FF,,HRA02009,FF,,,FP05817,FF,,AS0113,SF,,,KMSD2076,FF,,C2216,FF,,HRA01853,FF,,AS16046,SF,,HRA01060,TF,,,C2845,FF,,GEX01598,SF,,C2840,FF,,KMSD2090,SF,,C015,KIT,,FP05815,M/C,,HC902038,M/C,,HRA01244,M/C
KMSD1998,SF,,FP05777,SF,,,FP05356,SF,,AS15840,SF,,HRA02088,SF,,C2758,TF,,AS15864,SF,,KMSD2325,FF,,FP05806,FF,,AS16039,FF,,,C2704,FF,,FP05721,SF,,,HRA01707,FF,,KMSD2298,FF,,GEX01158,FF,,HRA01918,SF,,HRA02002,TF,,,KMSD1797,FF,,HRA01909,SF,,GEX01541,FF,,HRA01705,SF,,KMSD37,KIT,,HRA02144,M/C,,C2578,M/C,,GEX01116,M/C
FP05757,SF,,FP05536,SF,,,KMSD1796,SF,,FP05676,SF,,FP05793,SF,,HRA01813,TF,,HRA01864,SF,,NAPS153,FF,,FP05777,FF,,HRA02010,FF,,,C2641,FF,,GEX01554,SF,,,GEX01575,FF,,GEX01477,FF,,ssC2842,FF,,FP05684,SF,,KMSD2284,TF,,,C2216,FF,,KMSD2218,SF,,FP05807,FF,,FP05867,SF,,KMSD2251,KIT,,HRA01468,M/C,,HRA01244,M/C,,C2578,M/C
AS16057,SF,,FP05529,SF,,,C2831,SF,,KMSD2073,SF,,AS16152,SF,,HC902706,TF,,FP05794,SF,,KMSD527,FF,,fp05813,FF,,GEX01416,FF,,,KMSD2303,FF,,FP05277,SF,,,FP05400,FF,,C2641,FF,,KMSD2304,FF,,HRA01905,SF,,HRA02044,TF,,,GEX01556,FF,,GEX01521,SF,,KMSD2326,FF,,GEX01383,SF,,FP05822,KIT,,FP01014,M/C,,AS15328,M/C,,C2810,M/C
AS0581,SF,,gex01461,SF,,,KMSD2292,SF,,AS16146,SF,,AS15920,SF,,HRA01836,TF,,KMSD1989,SF,,AS16039,FF,,FP05816,FF,,HRA01966,FF,,,C2839,FF,,GEX01383,SF,,,FP05845,FF,,C2704,FF,,C2641,FF,,FP05800,SF,,HRA02045,TF,,,HRA02148,FF,,HRA01912,SF,,AS16063,FF,,GEX01507,SF,,KMSD2360,KIT,,GEX01116,M/C,,KMSD2190,M/C,,FP05815,M/C
HRA01913,SF,,FP01574,SF,,,FP05774,SF,,FP0683,SF,,AS16133,SF,,KMSD2209,TF,,KMSD2090,SF,,GEX01416,FF,,GEX01507,SF,,C2875,FF,,,C2810,FF,,HRA01854,SF,,,FP05844,FF,,GEX01556,FF,,C2704,FF,,HRA01909,SF,,AS16006,TF,,,C2839,FF,,AS16057,SF,,FP05821,FF,,AS16194,SF,,GEX01468,KIT,,AS15328,M/C,,GEX01116,M/C,,KMSD2347,M/C
FP05398,SF,,AS0581,SF,,,FP05773,SF,,C2513,SF,,gex01269,SF,,GEX01313,TF,,KMSD1805,SF,,HRA0739,FF,,KMSD1806,SF,,GEX01584,FF,,,C2803,FF,,HC903375,SF,,,C2438,FF,,C2856,FF,,AS15250,FF,,AS16117,SF,,KMSD2124,TF,,,C2833,FF,,AS15628,SF,,HRA02152,FF,,C2722,SF,,HC903783,TRC,,HC902395,M/C,,FP05815,M/C,,HRA02144,M/C
HRA01907,SF,,FP05493,SF,,,FP05793,SF,,C2748,SF,,KMSD1792,SF,,KMSD565,TF,,GEX01480,SF,,FP05806,FF,,FP05794,SF,,GEX01583,FF,,,C2830,FF,,GEX01537,SF,,,GEX01583,FF,,AS15993,FF,,KMSD2120,FF,,C2513,SF,,HRA02085,TF,,,GEX01541,FF,,HC902384,SF,,C2866,FF,,GEX01582,SF,,KMSD1933,TRC,,KMSD2347,M/C,,HRA01468,M/C,,HC902395,M/C
AS15841,SF,,GEX01364,SF,,,HRA01989,SF,,GEX0634,SF,,HC902481,SF,,HC902090,TF,,C2700,SF,,HRA01900,FF,,GEX01511,SF,,C543,FF,,,GEX01550,FF,,C2877,SF,,,KMSD2315,FF,,C2829,FF,,FP05819,FF,,AS16113,SF,,FP05768,TF,,,GEX01547,FF,,FP05571,SF,,FP05846,FF,,FP05600,SF,,FP05866,TRC,,AS16036,M/C,,FP01014,M/C,,HC902269,SF
GEX01501,SF,,HRA01918,SF,,,FP05757,SF,,FP05222,SF,,FP04294,SF,,AS16012,TF,,C2530,SF,,FP05387,FF,,KMSD2090,SF,,AS15926,FF,,,C2833,FF,,KMSD2351,SF,,,KMSD1795,FF,,FP05820,FF,,KMSD2303,FF,,FP05884,SF,,AS16060,TF,,,FP05807,FF,,HRA01905,SF,,FP05852,FF,,GEX01511,SF,,HRA01837,TRC,,C2810,M/C,,AS16036,M/C,,HRA01705,SF
GEX01530,SF,,KMSD2217,SF,,,HRA01843,SF,,C732,SF,,C2684,SF,,KMSD2022,TF,,AS16147,SF,,KMSD2014,FF,,AS15608,SF,,AS16195,FF,,,FP05715,FF,,KMSD2320,SF,,,HC902213,FF,,FP05700,FF,,GEX01547,FF,,FP05676,SF,,GEX01404,TF,,,HRA01846,FF,,HRA01833,SF,,fp05733,FF,,FP01574,SF,,HAR02156,TRC,,HRA02152,FF,,HRA02144,M/C,,KMSD2153,SF
FP04215,SF,,GEX01089,SF,,,KMSD2001,SF,,GEX01131,SF,,FP01574,SF,,C2794,TF,,HRA02089,SF,,AS0033,FF,,KMSD2322,SF,,KMSD1812,FF,,,GEX01158,FF,,GEX01595,SF,,,FP05813,FF,,FP05826,FF,,KMSD2068,FF,,C2824,SF,,GEX01508,TF,,,KMSD2266,FF,,FP05670,SF,,AS16191,SF,,AS16112,SF,,HRA01850,SF,,HC902009,TF,,C2810,M/C,,HRA01850,SF
GEX01441,SF,,KMSD2042,SF,,,GEX01179,SF,,KMSD1216,SF,,KMSD2042,SF,,GEX01506,TF,,GEX01511,SF,,KMSD2319,FF,,HRA01850,SF,,KMSD1810,FF,,,C2807,FF,,AS16207,SF,,,KMSD177,FF,,C2810,FF,,KMSD2298,FF,,FP05277,SF,,FP05770,TF,,,KMSD2330,FF,,FP05819,SF,,GEX01582,SF,,KMSD2353,SF,,FP05794,SF,,HRA01060,TF,,HC902395,M/C,,KMSD2341,SF
GEX01520,SF,,GEX0432,SF,,,FP05670,SF,,GEX01315,SF,,gex01461,SF,,FP05621,TF,,AS16116,SF,,HRA01704,FF,,GEX01383,SF,,FP05559,FF,,,AS0033,FF,,FP05877,SF,,,HC902046,FF,,C2803,FF,,HC902038,M/C,,KMSD1731,SF,,C2857,TF,,,KMSD2326,FF,,HRA01873,SF,,AS16207,SF,,FP05869,SF,,AS16204,SF,,AS15950,TF,,KMSD2347,M/C,,GEX0288,SF
C2487,SF,,GEX01521,SF,,,GEX01236,SF,,FP05369,SF,,C2748,SF,,KMSD2248,TF,,HRA01831,SF,,HRA01846,FF,,GEX01483,SF,,Gex01187,FF,,,GEX01547,FF,,C2740,SF,,,FP03537,FF,,FP05806,FF,,C2578,M/C,,AS15649,SF,,FP05409,TF,,,C2842,FF,,HRA01874,SF,,HRA02081,SF,,KMSD2345,SF,,HRA01705,SF,,FP05835,TF,,gex0288,SF,,HRA0792,SF
FP05369,SF,,AS16133,SF,,,KMSD1932,SF,,KMSD2253,SF,,HRA01438,SF,,FP05312,TF,,FP05408,SF,,kmsd2173,FF,,AS16113,SF,,FP05813,FF,,,C2840,FF,,fp05883,SF,,,AS15994,FF,,AS16064,FF,,HC902395,M/C,,HRA01671,SF,,C2713,TF,,,KMSD2304,FF,,FP05793,SF,,FP05601,SF,,KMSD2153,SF,,KMSD2090,SF,,HRA02044,TF,,hc902269,SF,,KMSD2090,SF
KMSD2253,SF,,GEX01530,SF,,,C2746,SF,,HRA01293,SF,,KMSD1993,SF,,KMSD2144,TF,,FP05798,SF,,FP05697,FF,,GEX01563,SF,,FP05844,FF,,,KMSD2068,FF,,fp05881,SF,,,FP05698,FF,,C2844,FF,,KMSD2347,M/C,,GEX01581,SF,,FP04250,TF,,,KMSD2083,FF,,AS15920,SF,,c2896,SF,,GEX01198,SF,,hra0792,SF,,GEX01508,TF,,GEX01480,SF,,KMSD2345,SF
KMSD1821,SF,,AS15840,SF,,,AS16051,SF,,GEX0432,SF,,hc903634,SF,,FP05691,TF,,GEX01483,SF,,HC902669,FF,,KMSD2153,SF,,KMSD2346,FF,,,c2701,FF,,kmsd1805,SF,,,FP05387,FF,,C2845,FF,,AS15328,M/C,,KMSD2362,SF,,KMSD2338,TF,,,C570,KIT,,FP05277,SF,,GEX01586,SF,,KMSD2344,SF,,gex0288,SF,,FP05768,TF,,FP05794,SF,,KMSD1989,SF
KMSD1941,SF,,FP05793,SF,,,Gex01298,SF,,AS15645,SF,,KMSD2294,SF,,FP05690,TF,,C2790,SF,,FP05785,FF,,kmsd1989,SF,,FP05845,FF,,,C2829,FF,,gex01520,SF,,,FP05281,FF,,KMSD2303,FF,,GEX01116,M/C,,HRA01864,SF,,AS15950,TF,,,C015,KIT,,KMSD2343,SF,,GEX01507,SF,,GEX01107,SF,,KMSD2153,SF,,HRA02045,TF,,KMSD2153,SF,,GEX01480,SF
C2746,SF,,KMSD2027,SF,,,C2637,SF,,HRA0914,SF,,HRA01293,SF,,FP05742,TF,,HRA01907,SF,,C2438,FF,,FP05601,SF,,GEX01571,FF,,,AS15993,FF,,HC903783,TRC,,,HRA01969,FF,,FP05817,FF,,HRA01244,M/C,,FP05341,SF,,C2872,TF,,,KMSD37,KIT,,KMSD1941,SF,,AS15660,SF,,C2885,SF,,KMSD1989,SF,,FP05833,TF,,hra0792,SF,,KMSD2353,SF
HC902384,SF,,AS15737,SF,,,FP05719,SF,,HRA01902,SF,,Gex01298,SF,,FP05342,TF,,C2784,SF,,KMSD2315,FF,,hra0792,SF,,FP05854,FF,,,FP05700,FF,,HRA01837,TRC,,,GEX01567,FF,,C2839,FF,,HRA01468,M/C,,KMSD1879,SF,,HRA02735,TF,,,KMSD2251,KIT,,C2748,SF,,GEX01563,SF,,HC902457,SF,,FP05601,SF,,C2872,TF,,HRA01850,SF,,HRA02081,SF
HRA02103,SF,,Gex01298,SF,,,C2636,SF,,C2734,SF,,gex01299,SF,,FP05811,TF,,FP05657,SF,,KMSD85,FF,,gex0288,SF,,FP05856,FF,,,C2842,FF,,C570,KIT,,,KMSD2186,FF,,C2807,FF,,FP01014,M/C,,KMSD2351,SF,,C2851,TF,,,FP05822,KIT,,KMSD2200,SF,,c2898,SF,,KMSD2322,SF,,FP05797,SF,,HRA02085,TF,,C2530,SF,,GEX01507,SF
KMSD2236,SF,,AS15841,SF,,,FP05628,SF,,GEX01501,SF,,AS15639,SF,,AS15985,TF,,GEX01198,SF,,HC902046,FF,,C2700,SF,,FP05855,FF,,,AS15250,FF,,C015,KIT,,,GEX01414,FF,,C2835,FF,,AS16036,M/C,,NAPS150,SF,,FP05780,TF,,,KMSD2360,KIT,,NAPS150,SF,,KMSD1805,SF,,GEX01480,SF,,FP05798,SF,,AS15961,TF,,AS15660,SF,,AS16204,SF
HC902093,SF,,AS16033,SF,,,HRA02176,SF,,FP05757,SF,,KMSD2059,SF,,AS15974,TF,,FP05377,SF,,FP03537,FF,,HC902457,SF,,FP05846,FF,,,KMSD2120,FF,,KMSD37,KIT,,,GEX01381,FF,,GEX01541,FF,,HC903783,TRC,,AS16185,SF,,C2816,TF,,,GEX01468,KIT,,KMSD2277,SF,,c2897,SF,,C2831,SF,,GEX01507,SF,,FP05832,TF,,KMSD2345,SF,,HRA0914,SF
FP05226,SF,,AS15920,SF,,,GEX0432,SF,,AS16152,SF,,C2636,SF,,HC902038,M/C,,HRA01912,SF,,C2803,FF,,Gex01199,SF,,FP05838,FF,,,KMSD2329,FF,,KMSD2251,KIT,,,KMSD2083,FF,,FP05807,FF,,HRA01837,TRC,,gex01461,SF,,AS16040,TF,,,HC902009,TF,,HRA01671,SF,,c2895,SF,,FP05792,SF,,GEX01511,SF,,AS16040,TF,,AS16147,SF,,AS15660,SF
C2828,SF,,C2487,SF,,,FP04215,SF,,HRA02096,SF,,C2637,SF,,FP05812,M/C,,C2785,SF,,KMSD2068,FF,,C2722,SF,,C2820,FF,,,HRA01853,FF,,FP05822,KIT,,,HC902669,FF,,C2830,FF,,AS16175,TRC,,AS0581,SF,,GEX01449,TF,,,HRA01060,TF,,HRA0423,SF,,HRA02150,SF,,C2873,SF,,AS15608,SF,,KMSD2284,TF,,KMSD2353,SF,,AS15608,SF
AS16046,SF,,AS16046,SF,,,FP05684,SF,,KMSD2217,SF,,KMSD2200,SF,,HRA01244,M/C,,GEX01530,SF,,C2641,FF,,GEX01198,SF,,HC902009,TF,,,GEX01549,FF,,KMSD2360,KIT,,,KMSD85,FF,,KMSD2120,FF,,FP05866,TRC,,FP05771,SF,,GEX01555,TF,,,AS15950,TF,,HRA01843,SF,,HRA01850,SF,,HRA01850,SF,,hc902269,SF,,AS15963,TF,,KMSD2090,SF,,FP05601,SF
FP05719,SF,,C2636,SF,,,FP05407,SF,,FP05684,SF,,KMSD2027,SF,,HC902395,M/C,,kmsd2314,SF,,AS15951,FF,,FP05377,SF,,HRA01060,TF,,,AS15926,FF,,FP05866,TRC,,,FP05785,FF,,AS0033,FF,,HRA0792,SF,,AS15645,SF,,HRA0980,TF,,,AS16040,TF,,HRA01918,SF,,KMSD1242,SF,,AS16147,SF,,KMSD2353,SF,,HRA02002,TF,,FP05601,SF,,HRA01831,SF
C2748,SF,,C2637,SF,,,KMSD2217,SF,,HRA02052,SF,,FP05777,SF,,GEX01116,M/C,,C2722,SF,,HRA02009,FF,,HRA01934,SF,,AS15950,TF,,,HC902009,TF,,HC902009,TF,,,C2109,FF,,c2701,FF,,KMSD1989,SF,,FP05751,SF,,KMSD1794,TF,,,HRA02045,TF,,C2734,SF,,AS15476,SF,,KMSD1989,SF,,KMSD2341,SF,,KMSD2124,TF,,hra01705,SF,,HRA02091,SF
KMSD2075,SF,,AS16159,SF,,,GEX01245,SF,,FP05756,SF,,FP05571,SF,,AS15328,M/C,,FP05792,SF,,FP05559,FF,,KMSD1932,SF,,AS15961,TF,,,HRA01060,TF,,HRA01060,TF,,,GEX01416,FF,,HRA01853,FF,,KMSD2153,SF,,HRA02103,SF,,KMSD1705,TF,,,HRA02044,TF,,FP01529,SF,,KMSD2322,SF,,c2530,SF,,FP05672,SF,,HC902155,TF,,FP05792,SF,,HRA02093,SF
KMSD1796,SF,,FP04215,SF,,,GEX01530,SF,,FP05493,SF,,kmsd1805,SF,,FP01014,M/C,,GEX01510,SF,,C543,FF,,HRA01864,SF,,HRA02045,TF,,,AS15950,TF,,KMSD2338,TF,,,HRA02009,FF,,C570,KIT,,GEX0288,SF,,C2831,SF,,KMSD1706,TF,,,AS16006,TF,,FP05321,SF,,HC902457,SF,,C2746,SF,,GEX01480,SF,,AS16060,TF,,KMSD2314,SF,,FP05672,SF
hc905551,SF,,AS16130,SF,,,KMSD2075,SF,,KMSD1792,SF,,HRA01982,SF,,HRA01468,M/C,,HRA02080,SF,,GEX01414,FF,,FP05792,SF,,AS16006,TF,,,AS16006,TF,,C2872,TF,,,KMSD1904,FF,,C015,KIT,, AS16207,SF,,C2832,SF,,C2865,TF,,,GEX01508,TF,,KMSD2217,SF,,HRA02093,SF,,AS16207,SF,,FP05869,SF,,FP05837,TF,,AS15608,SF,,GEX01511,SF
FP05628,SF,,HRA01907,SF,,,HRA01708,SF,,C2828,SF,,HRA01981,SF,,KMSD2301,M/C,,gex0288,SF,,GEX01567,FF,,FP05408,SF,,HRA02044,TF,,,HRA02002,TF,,FP05768,TF,,,FP05658,FF,,KMSD37,KIT,,AS15660,SF,,C2873,SF,,C2862,TF,,,HRA02085,TF,,KMSD1947,SF,,HRA02091,SF,,AS16204,SF,,KMSD2342,SF,,GEX01579,TF,,AS16207,SF,,KMSD2342,SF
KMSD1390,SF,,AS15645,SF,,,AS15841,SF,,HRA02103,SF,,FP05341,SF,,KMSD2302,M/C,,FP05672,SF,,KMSD1812,FF,,HRA01831,SF,,AS16040,TF,,,HRA02085,TF,,GEX01508,TF,,,GEX01584,FF,,KMSD2251,KIT,,KMSD1806,SF,,C2828,SF,,C2853,TF,,,AS16060,TF,,AS16196,SF,,HRA0914,SF,,AS15476,SF,,KMSD2344,SF,,KMSD2307,TF,,GEX01507,SF,,KMSD2344,SF
